Mod:Item:MetaData, Localized Name
chinjufumod:block_garasudob_cl_bir, 玻璃木拉门_甲_白桦木
chinjufumod:block_garasudob_ol_bir, tile.block_garasudob_ol_bir.name
chinjufumod:block_garasudob_cr_bir, tile.block_garasudob_cr_bir.name
chinjufumod:block_garasudob_or_bir, tile.block_garasudob_or_bir.name
chinjufumod:block_garasudob_cl_doak, 玻璃木拉门_甲_深色橡木
chinjufumod:block_garasudob_ol_doak, tile.block_garasudob_ol_doak.name
chinjufumod:block_garasudob_cr_doak, tile.block_garasudob_cr_doak.name
chinjufumod:block_garasudob_or_doak, tile.block_garasudob_or_doak.name
chinjufumod:block_garasudob_cl_jun, 玻璃木拉门_甲_丛林木
chinjufumod:block_garasudob_ol_jun, tile.block_garasudob_ol_jun.name
chinjufumod:block_garasudob_cr_jun, tile.block_garasudob_cr_jun.name
chinjufumod:block_garasudob_or_jun, tile.block_garasudob_or_jun.name
chinjufumod:block_garasudob_cl_spru, 玻璃木拉门_甲_云杉木
chinjufumod:block_garasudob_ol_spru, tile.block_garasudob_ol_spru.name
chinjufumod:block_garasudob_cr_spru, tile.block_garasudob_cr_spru.name
chinjufumod:block_garasudob_or_spru, tile.block_garasudob_or_spru.name
chinjufumod:block_fusuma_cl, 纸拉门
chinjufumod:block_fusuma_ol, tile.block_fusuma_ol.name
chinjufumod:block_fusuma_cr, tile.block_fusuma_cr.name
chinjufumod:block_fusuma_or, tile.block_fusuma_or.name
chinjufumod:block_fusuma_cl_black, 纸拉门_黑色
chinjufumod:block_fusuma_ol_black, tile.block_fusuma_ol_black.name
chinjufumod:block_fusuma_cr_black, tile.block_fusuma_cr_black.name
chinjufumod:block_fusuma_or_black, tile.block_fusuma_or_black.name
chinjufumod:block_fusuma_cl_blue, 纸拉门_蓝色
chinjufumod:block_fusuma_ol_blue, tile.block_fusuma_ol_blue.name
chinjufumod:block_fusuma_cr_blue, tile.block_fusuma_cr_blue.name
chinjufumod:block_fusuma_or_blue, tile.block_fusuma_or_blue.name
chinjufumod:block_fusuma_cl_brown, 纸拉门_棕色
chinjufumod:block_fusuma_ol_brown, tile.block_fusuma_ol_brown.name
chinjufumod:block_fusuma_cr_brown, tile.block_fusuma_cr_brown.name
chinjufumod:block_fusuma_or_brown, tile.block_fusuma_or_brown.name
chinjufumod:block_fusuma_cl_cyan, 纸拉门_青色
chinjufumod:block_fusuma_ol_cyan, tile.block_fusuma_ol_cyan.name
chinjufumod:block_fusuma_cr_cyan, tile.block_fusuma_cr_cyan.name
chinjufumod:block_fusuma_or_cyan, tile.block_fusuma_or_cyan.name
chinjufumod:block_fusuma_cl_gray, 纸拉门_灰色
chinjufumod:block_fusuma_ol_gray, tile.block_fusuma_ol_gray.name
chinjufumod:block_fusuma_cr_gray, tile.block_fusuma_cr_gray.name
chinjufumod:block_fusuma_or_gray, tile.block_fusuma_or_gray.name
chinjufumod:block_fusuma_cl_green, 纸拉门_绿色
chinjufumod:block_fusuma_ol_green, tile.block_fusuma_ol_green.name
chinjufumod:block_fusuma_cr_green, tile.block_fusuma_cr_green.name
chinjufumod:block_fusuma_or_green, tile.block_fusuma_or_green.name
chinjufumod:block_fusuma_cl_lightb, 纸拉门_淡蓝色
chinjufumod:block_fusuma_ol_lightb, tile.block_fusuma_ol_lightb.name
chinjufumod:block_fusuma_cr_lightb, tile.block_fusuma_cr_lightb.name
chinjufumod:block_fusuma_or_lightb, tile.block_fusuma_or_lightb.name
chinjufumod:block_fusuma_cl_lightg, 纸拉门_淡灰色
chinjufumod:block_fusuma_ol_lightg, tile.block_fusuma_ol_lightg.name
chinjufumod:block_fusuma_cr_lightg, tile.block_fusuma_cr_lightg.name
chinjufumod:block_fusuma_or_lightg, tile.block_fusuma_or_lightg.name
chinjufumod:block_fusuma_cl_lime, 纸拉门_黄绿色
chinjufumod:block_fusuma_ol_lime, tile.block_fusuma_ol_lime.name
chinjufumod:block_fusuma_cr_lime, tile.block_fusuma_cr_lime.name
chinjufumod:block_fusuma_or_lime, tile.block_fusuma_or_lime.name
chinjufumod:block_fusuma_cl_magenta, 纸拉门_品红色
chinjufumod:block_fusuma_ol_magenta, tile.block_fusuma_ol_magenta.name
chinjufumod:block_fusuma_cr_magenta, tile.block_fusuma_cr_magenta.name
chinjufumod:block_fusuma_or_magenta, tile.block_fusuma_or_magenta.name
chinjufumod:block_fusuma_cl_orange, 纸拉门_橙色
chinjufumod:block_fusuma_ol_orange, tile.block_fusuma_ol_orange.name
chinjufumod:block_fusuma_cr_orange, tile.block_fusuma_cr_orange.name
chinjufumod:block_fusuma_or_orange, tile.block_fusuma_or_orange.name
chinjufumod:block_fusuma_cl_pink, 纸拉门_粉红色
chinjufumod:block_fusuma_ol_pink, tile.block_fusuma_ol_pink.name
chinjufumod:block_fusuma_cr_pink, tile.block_fusuma_cr_pink.name
chinjufumod:block_fusuma_or_pink, tile.block_fusuma_or_pink.name
chinjufumod:block_fusuma_cl_purple, 纸拉门_紫色
chinjufumod:block_fusuma_ol_purple, tile.block_fusuma_ol_purple.name
chinjufumod:block_fusuma_cr_purple, tile.block_fusuma_cr_purple.name
chinjufumod:block_fusuma_or_purple, tile.block_fusuma_or_purple.name
chinjufumod:block_fusuma_cl_red, 纸拉门_红色
chinjufumod:block_fusuma_ol_red, tile.block_fusuma_ol_red.name
chinjufumod:block_fusuma_cr_red, tile.block_fusuma_cr_red.name
chinjufumod:block_fusuma_or_red, tile.block_fusuma_or_red.name
chinjufumod:block_fusuma_cl_yellow, 纸拉门_黄色
chinjufumod:block_fusuma_ol_yellow, tile.block_fusuma_ol_yellow.name
chinjufumod:block_fusuma_cr_yellow, tile.block_fusuma_cr_yellow.name
chinjufumod:block_fusuma_or_yellow, tile.block_fusuma_or_yellow.name
chinjufumod:block_fusumab_cl, 纸拉门_甲
chinjufumod:block_fusumab_ol, tile.block_fusumab_ol.name
chinjufumod:block_fusumab_cr, tile.block_fusumab_cr.name
chinjufumod:block_fusumab_or, tile.block_fusumab_or.name
chinjufumod:block_fusumab_cl_black, 纸拉门_甲_黑色
chinjufumod:block_fusumab_ol_black, tile.block_fusumab_ol_black.name
chinjufumod:block_fusumab_cr_black, tile.block_fusumab_cr_black.name
chinjufumod:block_fusumab_or_black, tile.block_fusumab_or_black.name
chinjufumod:block_fusumab_cl_blue, 纸拉门_甲_蓝色
chinjufumod:block_fusumab_ol_blue, tile.block_fusumab_ol_blue.name
chinjufumod:block_fusumab_cr_blue, tile.block_fusumab_cr_blue.name
chinjufumod:block_fusumab_or_blue, tile.block_fusumab_or_blue.name
chinjufumod:block_fusumab_cl_brown, 纸拉门_甲_棕色
chinjufumod:block_fusumab_ol_brown, tile.block_fusumab_ol_brown.name
chinjufumod:block_fusumab_cr_brown, tile.block_fusumab_cr_brown.name
chinjufumod:block_fusumab_or_brown, tile.block_fusumab_or_brown.name
chinjufumod:block_fusumab_cl_cyan, 纸拉门_甲_青色
chinjufumod:block_fusumab_ol_cyan, tile.block_fusumab_ol_cyan.name
chinjufumod:block_fusumab_cr_cyan, tile.block_fusumab_cr_cyan.name
chinjufumod:block_fusumab_or_cyan, tile.block_fusumab_or_cyan.name
chinjufumod:block_fusumab_cl_gray, 纸拉门_甲_灰色
chinjufumod:block_fusumab_ol_gray, tile.block_fusumab_ol_gray.name
chinjufumod:block_fusumab_cr_gray, tile.block_fusumab_cr_gray.name
chinjufumod:block_fusumab_or_gray, tile.block_fusumab_or_gray.name
chinjufumod:block_fusumab_cl_green, 纸拉门_甲_绿色
chinjufumod:block_fusumab_ol_green, tile.block_fusumab_ol_green.name
chinjufumod:block_fusumab_cr_green, tile.block_fusumab_cr_green.name
chinjufumod:block_fusumab_or_green, tile.block_fusumab_or_green.name
chinjufumod:block_fusumab_cl_lightb, 纸拉门_甲_淡蓝色
chinjufumod:block_fusumab_ol_lightb, tile.block_fusumab_ol_lightb.name
chinjufumod:block_fusumab_cr_lightb, tile.block_fusumab_cr_lightb.name
chinjufumod:block_fusumab_or_lightb, tile.block_fusumab_or_lightb.name
chinjufumod:block_fusumab_cl_lightg, 纸拉门_甲_淡灰色
chinjufumod:block_fusumab_ol_lightg, tile.block_fusumab_ol_lightg.name
chinjufumod:block_fusumab_cr_lightg, tile.block_fusumab_cr_lightg.name
chinjufumod:block_fusumab_or_lightg, tile.block_fusumab_or_lightg.name
chinjufumod:block_fusumab_cl_lime, 纸拉门_甲_黄绿色
chinjufumod:block_fusumab_ol_lime, tile.block_fusumab_ol_lime.name
chinjufumod:block_fusumab_cr_lime, tile.block_fusumab_cr_lime.name
chinjufumod:block_fusumab_or_lime, tile.block_fusumab_or_lime.name
chinjufumod:block_fusumab_cl_magenta, 纸拉门_甲_品红色
chinjufumod:block_fusumab_ol_magenta, tile.block_fusumab_ol_magenta.name
chinjufumod:block_fusumab_cr_magenta, tile.block_fusumab_cr_magenta.name
chinjufumod:block_fusumab_or_magenta, tile.block_fusumab_or_magenta.name
chinjufumod:block_fusumab_cl_orange, 纸拉门_甲_橙色
chinjufumod:block_fusumab_ol_orange, tile.block_fusumab_ol_orange.name
chinjufumod:block_fusumab_cr_orange, tile.block_fusumab_cr_orange.name
chinjufumod:block_fusumab_or_orange, tile.block_fusumab_or_orange.name
chinjufumod:block_fusumab_cl_pink, 纸拉门_甲_粉红色
chinjufumod:block_fusumab_ol_pink, tile.block_fusumab_ol_pink.name
chinjufumod:block_fusumab_cr_pink, tile.block_fusumab_cr_pink.name
chinjufumod:block_fusumab_or_pink, tile.block_fusumab_or_pink.name
chinjufumod:block_fusumab_cl_purple, 纸拉门_甲_紫色
chinjufumod:block_fusumab_ol_purple, tile.block_fusumab_ol_purple.name
chinjufumod:block_fusumab_cr_purple, tile.block_fusumab_cr_purple.name
chinjufumod:block_fusumab_or_purple, tile.block_fusumab_or_purple.name
chinjufumod:block_fusumab_cl_red, 纸拉门_甲_红色
chinjufumod:block_fusumab_ol_red, tile.block_fusumab_ol_red.name
chinjufumod:block_fusumab_cr_red, tile.block_fusumab_cr_red.name
chinjufumod:block_fusumab_or_red, tile.block_fusumab_or_red.name
chinjufumod:block_fusumab_cl_yellow, 纸拉门_甲_黄色
chinjufumod:block_fusumab_ol_yellow, tile.block_fusumab_ol_yellow.name
chinjufumod:block_fusumab_cr_yellow, tile.block_fusumab_cr_yellow.name
chinjufumod:block_fusumab_or_yellow, tile.block_fusumab_or_yellow.name
chinjufumod:block_rockstairs_and, 安山岩楼梯
chinjufumod:block_rockstairs_dio, 闪长岩楼梯
chinjufumod:block_rockstairs_gra, 花岗岩楼梯
chinjufumod:block_rand_slabhalf:0, 安山岩台阶
chinjufumod:block_rand_slabdouble, tile.block_rand_slabdouble.name
chinjufumod:block_rdio_slabhalf:0, 闪长岩台阶
chinjufumod:block_rdio_slabdouble, tile.block_rdio_slabdouble.name
chinjufumod:block_rgra_slabhalf:0, 花岗岩台阶
chinjufumod:block_rgra_slabdouble, tile.block_rgra_slabdouble.name
chinjufumod:block_pillar_oak_c, 支柱_橡木
chinjufumod:block_pillar_aca_c, 支柱_金合欢木
chinjufumod:block_pillar_bir_c, 支柱_白桦木
chinjufumod:block_pillar_doak_c, 支柱_深色橡木
chinjufumod:block_pillar_jun_c, 支柱_丛林木
chinjufumod:block_pillar_spru_c, 支柱_云杉木
chinjufumod:block_brick_and_c, 安山岩砖
chinjufumod:block_brick_dio_c, 闪长岩砖
chinjufumod:block_brick_gra_c, 花岗岩砖
chinjufumod:block_brick_and_ch_c, 錾制安山岩砖
chinjufumod:block_brick_dio_ch_c, 錾制闪长岩砖
chinjufumod:block_brick_gra_ch_c, 錾制花岗岩砖
chinjufumod:block_brick_and_cr_c, 裂安山岩砖
chinjufumod:block_brick_dio_cr_c, 裂闪长岩砖
chinjufumod:block_brick_gra_cr_c, 裂花岗岩砖
chinjufumod:block_brick_and_mos_c, 苔安山岩砖
chinjufumod:block_brick_dio_mos_c, 苔闪长岩砖
chinjufumod:block_brick_gra_mos_c, 苔花岗岩砖
chinjufumod:block_brickstairs_and_c, 安山岩砖楼梯
chinjufumod:block_brickstairs_dio_c, 闪长岩砖楼梯
chinjufumod:block_brickstairs_gra_c, 花岗岩砖楼梯
chinjufumod:block_bac_slabhalf:0, 安山岩砖台阶
chinjufumod:block_bac_slabdouble, tile.block_bac_slabdouble.name
chinjufumod:block_bdc_slabhalf:0, 闪长岩砖台阶
chinjufumod:block_bdc_slabdouble, tile.block_bdc_slabdouble.name
chinjufumod:block_bgc_slabhalf:0, 花岗岩砖台阶
chinjufumod:block_bgc_slabdouble, tile.block_bgc_slabdouble.name
chinjufumod:block_brick_stone_pil_c, 支柱_石头
chinjufumod:block_brick_and_pil_c, 支柱_安山岩
chinjufumod:block_brick_dio_pil_c, 支柱_闪长岩
chinjufumod:block_brick_gra_pil_c, 支柱_花岗岩
chinjufumod:block_wp_log_oak, 面板_橡木
chinjufumod:block_wp_log_aca, 面板_金合欢木
chinjufumod:block_wp_log_bir, 面板_白桦木
chinjufumod:block_wp_log_doak, 面板_深色橡木
chinjufumod:block_wp_log_jun, 面板_丛林木
chinjufumod:block_wp_log_spru, 面板_云杉木
chinjufumod:block_wp_plank_oak, 面板_橡木板
chinjufumod:block_wp_plank_aca, 面板_金合欢木板
chinjufumod:block_wp_plank_bir, 面板_白桦木板
chinjufumod:block_wp_plank_doak, 面板_深色橡木板
chinjufumod:block_wp_plank_jun, 面板_丛林木板
chinjufumod:block_wp_plank_spru, 面板_云杉木板
chinjufumod:block_wp_stone, 面板_石头
chinjufumod:block_wp_stone_m, 面板_圆石
chinjufumod:block_wp_stone_and, 面板_安山岩
chinjufumod:block_wp_stone_dio, 面板_闪长岩
chinjufumod:block_wp_stone_gra, 面板_花岗岩
chinjufumod:block_wp_stone_b, 面板_石砖
chinjufumod:block_wp_stone_andb, 面板_安山岩砖
chinjufumod:block_wp_stone_diob, 面板_闪长岩砖
chinjufumod:block_wp_stone_grab, 面板_花岗岩砖
chinjufumod:block_wp_stone_p, 面板_石头的支柱
chinjufumod:block_wp_stone_andp, 面板_安山岩支柱
chinjufumod:block_wp_stone_diop, 面板_闪长的支柱
chinjufumod:block_wp_stone_grap, 面板_花岗岩支柱
chinjufumod:block_wp_brick, 面板_砖块
chinjufumod:block_wp_sand_stone, 面板_砂岩
chinjufumod:block_wp_redsand_stone, 面板_红砂岩
chinjufumod:block_wp_prisma, 面板_海晶石
chinjufumod:block_wp_obsidian, 面板_黑曜石
chinjufumod:block_wp_clay, 面板_陶瓦
chinjufumod:block_wp_clay_black, 面板_黑色陶瓦
chinjufumod:block_wp_clay_blue, 面板_蓝色陶瓦
chinjufumod:block_wp_clay_brown, 面板_棕色陶瓦
chinjufumod:block_wp_clay_cyan, 面板_青色陶瓦
chinjufumod:block_wp_clay_gray, 面板_灰色陶瓦
chinjufumod:block_wp_clay_green, 面板_绿色陶瓦
chinjufumod:block_wp_clay_lightb, 面板_淡蓝色陶瓦
chinjufumod:block_wp_clay_lightg, 面板_淡灰色陶瓦
chinjufumod:block_wp_clay_lime, 面板_黄绿色陶瓦
chinjufumod:block_wp_clay_magenta, 面板_品红色陶瓦
chinjufumod:block_wp_clay_orange, 面板_橙色陶瓦
chinjufumod:block_wp_clay_pink, 面板_粉红色陶瓦
chinjufumod:block_wp_clay_purple, 面板_紫色陶瓦
chinjufumod:block_wp_clay_red, 面板_红色陶瓦
chinjufumod:block_wp_clay_white, 面板_白色陶瓦
chinjufumod:block_wp_clay_yellow, 面板_黄色陶瓦
chinjufumod:block_wp_glass, 面板_玻璃
chinjufumod:block_wp_glass_black, 面板_黑色染色玻璃
chinjufumod:block_wp_glass_blue, 面板_蓝色染色玻璃
chinjufumod:block_wp_glass_brown, 面板_棕色染色玻璃
chinjufumod:block_wp_glass_cyan, 面板_青色染色玻璃
chinjufumod:block_wp_glass_gray, 面板_灰色染色玻璃
chinjufumod:block_wp_glass_green, 面板_绿色染色玻璃
chinjufumod:block_wp_glass_lightb, 面板_淡蓝色染色玻璃
chinjufumod:block_wp_glass_lightg, 面板_淡灰色染色玻璃
chinjufumod:block_wp_glass_lime, 面板_黄绿色染色玻璃
chinjufumod:block_wp_glass_magenta, 面板_品红色染色玻璃
chinjufumod:block_wp_glass_orange, 面板_橙色染色玻璃
chinjufumod:block_wp_glass_pink, 面板_粉红色染色玻璃
chinjufumod:block_wp_glass_purple, 面板_紫色染色玻璃
chinjufumod:block_wp_glass_red, 面板_红色染色玻璃
chinjufumod:block_wp_glass_white, 面板_白色染色玻璃
chinjufumod:block_wp_glass_yellow, 面板_黄色染色玻璃
chinjufumod:block_wp_netherrack, 面板_地狱岩
chinjufumod:block_wp_netherb, 面板_地狱砖
chinjufumod:block_wp_quartz, 面板_石英块
chinjufumod:block_wp_quartz_pil, 面板_竖纹石英块
chinjufumod:block_wp_endtone, 面板_末地石
chinjufumod:block_wp_endtone_b, 面板_末地石砖
chinjufumod:block_wp_purpur, 面板_紫珀块
chinjufumod:block_wp_purpur_pil, 面板_竖纹紫珀块
chinjufumod:block_lowdesk, 低桌
chinjufumod:block_lowdesk_a, 低桌_金合欢木
chinjufumod:block_lowdesk_b, 低桌_白桦木
chinjufumod:block_lowdesk_d, 低桌_深色橡木
chinjufumod:block_lowdesk_j, 低桌_丛林木
chinjufumod:block_lowdesk_s, 低桌_云杉木
chinjufumod:block_lowdesk_saku, 低桌_樱木
chinjufumod:block_lowdesk_kae, 低桌_枫木
chinjufumod:block_lowdesk_ich, 低桌_银杏木
chinjufumod:block_fudetray_c, 毛笔和砚台
chinjufumod:block_fudedesk_oc, 写字台_橡木
chinjufumod:block_fudedesk_ac, 写字台_金合欢木
chinjufumod:block_fudedesk_bc, 写字台_白桦木
chinjufumod:block_fudedesk_dc, 写字台_深色橡木
chinjufumod:block_fudedesk_jc, 写字台_丛林木
chinjufumod:block_fudedesk_sc, 写字台_云杉木
chinjufumod:block_fudedesk_saku, 写字台_樱木
chinjufumod:block_fudedesk_kae, 写字台_枫木
chinjufumod:block_fudedesk_ich, 写字台_银杏木
chinjufumod:block_lettertray_c, 羽毛笔集
chinjufumod:block_letterdesk_oc, 羽毛笔桌_橡木
chinjufumod:block_letterdesk_ac, 羽毛笔桌_金合欢木
chinjufumod:block_letterdesk_bc, 羽毛笔桌_白桦木
chinjufumod:block_letterdesk_dc, 羽毛笔桌_深色橡木
chinjufumod:block_letterdesk_jc, 羽毛笔桌_丛林木
chinjufumod:block_letterdesk_sc, 羽毛笔桌_云杉木
chinjufumod:block_letterdesk_saku, 羽毛笔桌_樱木
chinjufumod:block_letterdesk_kae, 羽毛笔桌_枫木
chinjufumod:block_letterdesk_ich, 羽毛笔桌_银杏木
chinjufumod:block_seedsbox, 种子袋子
chinjufumod:block_wood_chanoki_nae, 茶树苗
chinjufumod:block_wood_chanoki_1, tile.block_wood_chanoki_1.name
chinjufumod:block_wood_chanoki_2, tile.block_wood_chanoki_2.name
chinjufumod:block_wood_chanoki_3, tile.block_wood_chanoki_3.name
chinjufumod:block_wood_grape_nae, 葡萄树苗
chinjufumod:block_wood_grape_1, tile.block_wood_grape_1.name
chinjufumod:block_wood_grape_2, tile.block_wood_grape_2.name
chinjufumod:block_wood_grape_3, tile.block_wood_grape_3.name
chinjufumod:block_wood_grape_4, tile.block_wood_grape_4.name
chinjufumod:block_wood_grape_a, tile.block_wood_grape_a.name
chinjufumod:block_wood_grape_b, tile.block_wood_grape_b.name
chinjufumod:block_wood_grape_c, tile.block_wood_grape_c.name
chinjufumod:block_wood_grape_d, tile.block_wood_grape_d.name
chinjufumod:block_wood_grape_kare, tile.block_wood_grape_kare.name
chinjufumod:block_vege_cabbage, tile.block_vege_cabbage.name
chinjufumod:block_vege_hakusai, tile.block_vege_hakusai.name
chinjufumod:block_vege_spinach, tile.block_vege_spinach.name
chinjufumod:block_vege_soy, tile.block_vege_soy.name
chinjufumod:block_vege_tomato, tile.block_vege_tomato.name
chinjufumod:block_vege_corn, tile.block_vege_corn.name
chinjufumod:block_vege_onion, tile.block_vege_onion.name
chinjufumod:block_vege_rice, tile.block_vege_rice.name
chinjufumod:block_tabakusa, 草屋顶块
chinjufumod:block_tabawara, 稻草屋顶块
chinjufumod:block_tabakaya, 茅草屋顶块
chinjufumod:block_tabakusa_roof, 草屋顶
chinjufumod:block_tabawara_roof, 稻草屋顶
chinjufumod:block_tabakaya_roof, 茅草屋顶
chinjufumod:block_tabakusa_roof_cor, tile.block_tabakusa_roof_cor.name
chinjufumod:block_tabawara_roof_cor, tile.block_tabawara_roof_cor.name
chinjufumod:block_tabakaya_roof_cor, tile.block_tabakaya_roof_cor.name
chinjufumod:block_tabakusa_stairs, 草屋顶楼梯
chinjufumod:block_tabawara_stairs, 稻草屋顶楼梯
chinjufumod:block_tabakaya_stairs, 茅草屋顶楼梯
chinjufumod:block_longsakura_top, tile.block_longsakura_top.name
chinjufumod:block_longsakura_bot, 装饰树_樱木
chinjufumod:block_longkaede_top, tile.block_longkaede_top.name
chinjufumod:block_longkaede_bot, 装饰树_枫木
chinjufumod:block_longichoh_top, tile.block_longichoh_top.name
chinjufumod:block_longichoh_bot, 装饰树_银杏木
chinjufumod:block_longoakkare_top, tile.block_longoakkare_top.name
chinjufumod:block_longoakkare_bot, 装饰树_秋天的橡木
chinjufumod:block_low_sakura, 低装饰树_樱木
chinjufumod:block_low_kaede, 低装饰树_枫木
chinjufumod:block_low_ichoh, 低装饰树_银杏木
chinjufumod:block_low_oakkare, 低装饰树_秋天的橡木
chinjufumod:block_shouji_cl_saku, 障子_樱木
chinjufumod:block_shouji_ol_saku, tile.block_shouji_ol_saku.name
chinjufumod:block_shouji_cr_saku, tile.block_shouji_cr_saku.name
chinjufumod:block_shouji_or_saku, tile.block_shouji_or_saku.name
chinjufumod:block_shouji_cl_kae, 障子_枫木
chinjufumod:block_shouji_ol_kae, tile.block_shouji_ol_kae.name
chinjufumod:block_shouji_cr_kae, tile.block_shouji_cr_kae.name
chinjufumod:block_shouji_or_kae, tile.block_shouji_or_kae.name
chinjufumod:block_shouji_cl_ich, 障子_银杏木
chinjufumod:block_shouji_ol_ich, tile.block_shouji_ol_ich.name
chinjufumod:block_shouji_cr_ich, tile.block_shouji_cr_ich.name
chinjufumod:block_shouji_or_ich, tile.block_shouji_or_ich.name
